accession,seq_len,epitope_density,n_epitope_residues,method,auroc,auprc,precision_at_k,ig_scores_json
P40108,496,0.03024193548387097,15,integrated_gradients,0.46056826056826056,0.030056119837233528,0.0,"[3.4366469383239746,1.633152723312378,2.2359888553619385,1.0803974866867065,1.4148598909378052,1.2059341669082642,1.2297561168670654,1.010419249534607,1.23902428150177,1.2153397798538208,1.3371732234954834,1.4348580837249756,0.7644726037979126,0.9637635946273804,1.1553144454956055,1.1470590829849243,0.7655096650123596,1.2107207775115967,1.1750868558883667,1.5982623100280762,2.131849765777588,1.702737808227539,1.2980293035507202,1.409962773323059,1.1793603897094727,1.723487138748169,0.7307884693145752,0.7263925671577454,1.1655166149139404,1.0168896913528442,1.1299777030944824,1.6348907947540283,0.878372073173523,0.9336217641830444,1.8789477348327637,1.1805932521820068,1.101346731185913,1.027205228805542,0.8596439361572266,1.175398826599121,0.7747101187705994,1.258662223815918,0.6180824041366577,0.7228127717971802,0.5115911364555359,0.6712900400161743,0.8308802843093872,0.9463322758674622,0.8278197050094604,1.4228835105895996,0.6704808473587036,0.7328283786773682,0.8319814205169678,0.8348414897918701,1.09736967086792,1.573567271232605,0.9527806639671326,1.749674916267395,1.386674404144287,0.6620445251464844,1.2249314785003662,0.6347835063934326,0.663420557975769,0.7359906435012817,1.0808451175689697,0.8861780166625977,0.6972123384475708,1.464639663696289,1.0105741024017334,1.4298090934753418,0.5112454891204834,1.503413200378418,1.0103511810302734,0.7703597545623779,0.8423574566841125,0.6844239830970764,0.9276555776596069,0.9799331426620483,0.6453831195831299,0.9405660629272461,0.9847151041030884,0.7389430999755859,0.5029327273368835,0.5651863813400269,0.6699339151382446,0.6588910222053528,0.7328118085861206,0.6054142713546753,0.6808415055274963,0.5576902031898499,1.4921185970306396,0.7823013067245483,0.785912811756134,0.7806726098060608,0.6896052360534668,0.9831011295318604,0.5350446105003357,0.5514678955078125,0.5494361519813538,0.5220720767974854,0.5619345903396606,0.7405447959899902,0.4978116750717163,0.5155206918716431,1.248664140701294,0.858183741569519,0.6982249617576599,0.7391986846923828,0.627320408821106,0.7849596738815308,0.5139825344085693,0.8658482432365417,0.6732895374298096,0.5522568225860596,1.1328520774841309,1.425414800643921,0.807792067527771,0.5431116819381714,1.205712080001831,1.175024151802063,0.675358772277832,0.6143154501914978,1.0858629941940308,0.49964332580566406,1.0880413055419922,1.1659698486328125,1.187150478363037,0.7299590110778809,0.6335471868515015,1.4923818111419678,0.6106878519058228,1.252913475036621,0.5302790403366089,0.7927026748657227,0.6488718390464783,0.7450324892997742,0.5801936388015747,0.9185142517089844,0.8173795938491821,1.1028425693511963,0.7317699790000916,0.7517218589782715,0.9206632375717163,1.2103991508483887,0.7219887375831604,1.7665600776672363,0.6291143298149109,0.9272631406784058,0.6335535645484924,0.5168615579605103,0.9464195966720581,0.9437949061393738,0.7276129722595215,0.6106674671173096,0.9624109268188477,0.6506944894790649,0.8840394020080566,1.0697245597839355,1.1087607145309448,0.6555370688438416,0.7672671675682068,1.045648217201233,2.340060234069824,0.9876371622085571,1.3481793403625488,1.1029661893844604,0.7928372621536255,0.835002064704895,1.1571245193481445,2.303105354309082,0.5682819485664368,2.415499210357666,0.7264567613601685,0.8199424743652344,1.2326900959014893,0.9610090851783752,0.6992883682250977,0.8674494028091431,0.6585817933082581,1.1916248798370361,1.3914663791656494,0.9840177297592163,1.1775171756744385,1.3559898138046265,1.6086225509643555,1.6524138450622559,0.8073357343673706,1.2051016092300415,0.7917525768280029,0.7563353776931763,0.9723856449127197,1.3079042434692383,1.3162684440612793,0.9534737467765808,1.1292794942855835,1.2801947593688965,0.8640384078025818,0.9845893979072571,0.6442830562591553,0.5569920539855957,0.8106417655944824,1.401807188987732,1.3353383541107178,0.6374619007110596,0.5109153985977173,0.5623892545700073,0.9316256642341614,1.3713955879211426,1.3011248111724854,1.2178938388824463,1.2161866426467896,1.0047260522842407,1.1253423690795898,0.8735169768333435,1.2333669662475586,1.1623420715332031,0.7757453918457031,0.8901472091674805,1.3373727798461914,0.9556664228439331,0.8102030754089355,0.834352433681488,0.6099003553390503,0.7724789977073669,0.5763765573501587,0.6094392538070679,1.4545612335205078,0.7078444957733154,0.706450343132019,1.165509819984436,1.5733442306518555,1.1995770931243896,1.628267765045166,1.3922585248947144,1.2635302543640137,1.520467758178711,0.8176221251487732,1.5831148624420166,0.9847395420074463,0.9861911535263062,0.8150248527526855,0.9791266918182373,0.8449246883392334,0.8833359479904175,1.3935554027557373,1.0366653203964233,0.9829583168029785,0.9442279934883118,1.0428396463394165,0.8290500044822693,0.6893748044967651,0.6851629018783569,0.6316312551498413,0.7319415807723999,0.7919671535491943,1.223787784576416,0.7764024138450623,0.7388557195663452,0.647528350353241,0.9465606212615967,0.768713116645813,0.9578895568847656,0.6483480930328369,0.6134501099586487,0.6723189949989319,0.5435529947280884,0.5403852462768555,0.5224936008453369,0.6466949582099915,0.8408515453338623,0.8620560169219971,0.6101150512695312,1.0330008268356323,0.5152946710586548,1.306182622909546,0.6750195622444153,1.2485207319259644,0.8233394622802734,1.1876575946807861,0.8409388661384583,0.5009865760803223,0.6238405108451843,0.5190078020095825,3.9960169792175293,0.5757594704627991,0.8102818727493286,0.8555601835250854,1.2844948768615723,0.6510571241378784,0.7749511003494263,0.6999386548995972,0.5672897100448608,1.4458131790161133,0.7319918870925903,0.5593985319137573,0.7378178238868713,0.7520590424537659,0.8817927241325378,0.4423997402191162,0.8166056871414185,0.4119481146335602,0.719936728477478,0.52425616979599,1.1966266632080078,0.6247601509094238,0.5704589486122131,0.49230673909187317,0.6043767929077148,0.6528317928314209,1.3015395402908325,0.6771780848503113,0.4750474691390991,0.5697073936462402,0.6804152131080627,0.4944486618041992,0.5448212623596191,0.6550352573394775,0.5234932899475098,0.6767945289611816,0.7203823328018188,0.5317850112915039,0.4964663088321686,0.44607627391815186,0.6645191311836243,0.45041364431381226,0.48126888275146484,0.8659266233444214,1.280622124671936,0.691841721534729,0.8018721342086792,0.5160844326019287,0.48534151911735535,0.9673500657081604,0.8515688180923462,0.7678176164627075,0.4382264316082001,0.9547978639602661,0.6655393838882446,0.5051648616790771,0.5954077839851379,0.7295610904693604,0.6636292338371277,0.8149383068084717,0.6093223094940186,1.0756126642227173,0.803173303604126,1.0748264789581299,0.7767149806022644,1.4030131101608276,0.700053870677948,1.5042132139205933,0.6700193285942078,0.5030167102813721,0.6621419191360474,1.1971219778060913,0.5388064980506897,0.7898496389389038,0.5576660633087158,1.0928072929382324,0.7451248168945312,0.750895619392395,0.8981554508209229,0.9190706610679626,0.9196675419807434,0.7777230143547058,0.6430964469909668,0.6436028480529785,0.8598014712333679,0.5713236331939697,0.8156978487968445,0.8318963646888733,0.6244289875030518,1.1272404193878174,1.3252928256988525,1.2874268293380737,0.8492639064788818,1.104205846786499,1.1373430490493774,1.076320767402649,1.140304446220398,2.3837246894836426,1.169154405593872,1.0008975267410278,2.053304672241211,1.0218497514724731,1.0115289688110352,1.8177365064620972,1.5999537706375122,0.9719415307044983,1.4485645294189453,1.151782512664795,0.7807050943374634,0.6650263667106628,0.6490477919578552,0.7808705568313599,1.4173589944839478,0.7900270223617554,1.0960661172866821,0.6916132569313049,1.4010767936706543,0.6422982215881348,0.6078017950057983,0.5874866843223572,0.8063827753067017,1.2550021409988403,0.779039204120636,1.0980093479156494,0.8622689247131348,0.867828369140625,0.9107994437217712,0.6312475204467773,0.7986626029014587,0.8721104860305786,0.6289945244789124,0.9313701391220093,0.6862723231315613,0.5086807608604431,0.5353677272796631,0.9063869714736938,1.5161032676696777,0.8423177003860474,0.7013034820556641,0.5423030257225037,0.6033414006233215,0.5586117506027222,0.8908764123916626,0.709018349647522,1.1513859033584595,0.7699049115180969,0.7952527403831482,0.8694348335266113,0.710242509841919,1.2417534589767456,0.5091782808303833,0.6513127088546753,0.7377297282218933,0.6607073545455933,0.6962059140205383,0.6400178670883179,0.48251157999038696,0.5850145816802979,0.839514970779419,0.5659741163253784,0.918696939945221,1.2850724458694458,0.7806415557861328,2.698535919189453,0.8168972134590149,0.670081377029419,1.1134369373321533,1.4590868949890137,0.8707212209701538,1.087374210357666,0.7194774150848389,0.594436764717102,0.7167965173721313,0.6447796821594238,1.5871604681015015,1.303587794303894,1.250756859779358,1.0303822755813599,0.782254695892334,1.528200626373291,0.7537586688995361,0.9619150161743164,0.6382974982261658,1.061248540878296,0.6747511625289917,1.3195359706878662,1.1440452337265015,0.8828735947608948,0.6134679317474365,0.887980043888092,1.1463167667388916,1.1734384298324585,0.6666944026947021,0.7619858980178833,0.5348669290542603,0.7630342841148376,1.7030596733093262,0.7616086006164551,0.595912754535675,0.8019953966140747,0.6816954016685486,0.8218990564346313,0.9112737774848938,0.7318422794342041,0.8751369714736938,1.1365840435028076,1.144290566444397,1.7087368965148926,1.0647525787353516,0.8091428875923157,1.119577169418335,1.437277913093567,1.7753983736038208]"
P40108,496,0.03024193548387097,15,random_mean,0.5068607068607068,0.04069482582513755,0.025333333333333333,
P40108,496,0.03024193548387097,15,shuffled_mean,0.49661954261954266,0.04373355170442671,0.038000000000000006,
A0ABI7XHC5,214,0.2102803738317757,45,attention_weights,0.48770545693622613,0.1984967210107309,0.15555555555555556,
A0ABI7XHC5,214,0.2102803738317757,45,integrated_gradients,0.5162393162393162,0.20188884314717714,0.1111111111111111,"[17.720144271850586,5.002952575683594,4.948542594909668,4.728751182556152,8.225452423095703,4.642474174499512,4.102771759033203,4.230904579162598,2.3782968521118164,3.5197248458862305,2.629741668701172,2.737490653991699,2.6488728523254395,2.652884006500244,4.09091854095459,1.8381870985031128,1.8445978164672852,2.4637069702148438,6.230782508850098,1.968661904335022,3.4580814838409424,2.946319580078125,2.896158456802368,21.555097579956055,3.333281993865967,2.0575265884399414,2.3851218223571777,1.924452781677246,2.4255270957946777,1.5593441724777222,2.0211358070373535,1.73984694480896,2.0623669624328613,3.095696449279785,2.195061206817627,2.3318681716918945,1.4176870584487915,2.6600873470306396,3.773747444152832,5.16578483581543,2.2346246242523193,1.3550796508789062,2.9195384979248047,1.8985553979873657,1.2958804368972778,2.0556647777557373,1.8441033363342285,1.1060534715652466,1.6816264390945435,1.1081879138946533,3.84663724899292,1.2735519409179688,2.1589510440826416,1.5125541687011719,3.6550450325012207,1.9401017427444458,1.998868703842163,1.907006025314331,1.6439926624298096,1.4131832122802734,2.6375904083251953,1.3405051231384277,3.8388280868530273,2.5455050468444824,1.3667131662368774,2.2273268699645996,1.8327034711837769,2.065703868865967,1.365216612815857,1.0769929885864258,1.3668309450149536,1.1358885765075684,1.669263243675232,0.9725832939147949,1.4938879013061523,1.6050896644592285,0.9919431805610657,0.9247825741767883,1.3263322114944458,1.1912999153137207,1.005810022354126,2.1701273918151855,1.6004480123519897,1.1621280908584595,1.4176886081695557,1.2385926246643066,0.9800658226013184,1.685051441192627,1.1393624544143677,1.242013931274414,1.391730546951294,1.0212937593460083,1.336205005645752,1.1915314197540283,1.127034306526184,1.1593204736709595,1.3645883798599243,1.3217113018035889,1.755936622619629,1.2516511678695679,1.4656959772109985,1.8653182983398438,1.2022446393966675,1.398451805114746,1.6537244319915771,1.3008650541305542,1.2736940383911133,1.6602842807769775,1.6094716787338257,0.9053784608840942,1.8970379829406738,1.6765282154083252,1.5093141794204712,1.5518393516540527,1.4133195877075195,1.068278431892395,1.3379466533660889,1.601288080215454,1.6610509157180786,1.842607021331787,1.185091495513916,1.8773441314697266,0.8612979650497437,1.2158117294311523,1.4636329412460327,1.156921625137329,1.0811090469360352,1.5690157413482666,1.8641070127487183,1.4802730083465576,1.5390703678131104,1.0850149393081665,0.9588756561279297,1.531261920928955,1.072998046875,0.9376392364501953,0.916480302810669,1.2057191133499146,1.194883108139038,0.8616267442703247,1.1884605884552002,1.5598907470703125,1.3283475637435913,1.0176098346710205,1.02421236038208,1.010514736175537,0.9647118449211121,1.6836837530136108,0.7968132495880127,0.6996791362762451,1.3892686367034912,1.1693733930587769,1.3287286758422852,1.2578871250152588,1.1348016262054443,1.5092339515686035,0.9870281219482422,1.087837815284729,1.2424205541610718,1.3569637537002563,1.0978751182556152,1.9457026720046997,1.0084019899368286,1.59415864944458,1.2463629245758057,1.5939234495162964,1.2405717372894287,1.7364325523376465,1.1268466711044312,1.2597541809082031,1.2513841390609741,1.4656212329864502,1.9166104793548584,1.1957242488861084,1.6852891445159912,1.1719748973846436,1.799349308013916,1.4379024505615234,0.9489334225654602,2.0888218879699707,1.7176727056503296,1.7723362445831299,1.2397435903549194,1.6841588020324707,1.742856740951538,1.1202805042266846,1.5360629558563232,1.2387216091156006,1.0574151277542114,1.322851538658142,1.6495063304901123,1.6916275024414062,1.4946231842041016,1.2243859767913818,1.7920780181884766,0.7817131280899048,1.1040066480636597,1.0368688106536865,1.3794610500335693,1.1444422006607056,1.2712916135787964,0.8485778570175171,1.0486469268798828,0.9730814099311829,1.306511640548706,1.0967143774032593,0.9783904552459717,1.0357179641723633,1.3990392684936523,1.2286957502365112,1.1600388288497925,1.1514308452606201,1.0058603286743164,1.9165889024734497]"
A0ABI7XHC5,214,0.2102803738317757,45,random_mean,0.4973609467455621,0.22632600790137733,0.2066666666666666,
A0ABI7XHC5,214,0.2102803738317757,45,shuffled_mean,0.4951702827087442,0.2260036755691384,0.20422222222222217,
A0PJ16,396,0.6893939393939394,273,attention_weights,0.3348819202477739,0.6023535935537959,0.6117216117216118,
A0PJ16,396,0.6893939393939394,273,integrated_gradients,0.36430507162214476,0.5935054987674014,0.6593406593406593,"[4.6161885261535645,3.4061012268066406,2.7125511169433594,2.2312638759613037,1.9651854038238525,1.4061270952224731,2.017751932144165,1.9744175672531128,2.0124378204345703,2.2326879501342773,2.3952033519744873,1.7085206508636475,1.430922031402588,1.534170389175415,1.5949409008026123,1.582733392715454,1.4250776767730713,1.006406307220459,1.820284366607666,2.05729079246521,2.1117210388183594,1.9583396911621094,1.5348036289215088,2.1254806518554688,1.3306798934936523,1.026003360748291,2.4465060234069824,1.535592794418335,0.5669916868209839,1.3562721014022827,0.5867471694946289,0.5965661406517029,1.0035994052886963,1.423111081123352,1.0193278789520264,0.825204610824585,1.1469371318817139,1.0970723628997803,1.010627269744873,1.871262550354004,1.1262454986572266,1.142776370048523,1.0165727138519287,1.3720935583114624,0.6972438097000122,0.6047427654266357,1.2228507995605469,1.0254063606262207,1.7268569469451904,1.8766738176345825,1.517523169517517,0.8092371225357056,1.382573127746582,1.2108217477798462,0.777097761631012,1.502766728401184,0.7135935425758362,0.5745605230331421,1.5547277927398682,1.1756970882415771,1.112534999847412,0.705971360206604,0.8616471886634827,0.7835161685943604,0.8218857645988464,0.5258032083511353,1.638917088508606,0.5860472917556763,0.9047919511795044,1.4147140979766846,0.8510915637016296,1.0922843217849731,2.2568907737731934,0.9866882562637329,0.6459025144577026,1.133292317390442,1.4774384498596191,1.0018177032470703,1.101117491722107,1.305310606956482,1.4463603496551514,0.8920555114746094,1.184002161026001,1.1427977085113525,1.328474998474121,1.2903974056243896,2.3834328651428223,1.1889452934265137,1.3431522846221924,1.189103603363037,1.430154800415039,1.5550216436386108,0.7909647226333618,1.3859448432922363,1.2699891328811646,0.9513407945632935,0.8109521865844727,0.780366837978363,1.0073840618133545,1.5211474895477295,0.559778094291687,1.213833212852478,1.191036581993103,0.7903847098350525,0.6282550096511841,0.7860459089279175,1.4614989757537842,0.7436790466308594,1.0693943500518799,0.7661562561988831,0.8915964365005493,1.0867785215377808,0.7294963002204895,1.0237176418304443,0.6552025079727173,1.5016276836395264,0.8349660038948059,0.7995153665542603,0.9968309998512268,0.5823897123336792,0.5752249956130981,1.0679641962051392,0.8620975017547607,0.586486279964447,0.815870463848114,0.8096859455108643,0.7421212196350098,0.7893648147583008,1.3464229106903076,0.7124241590499878,0.844886302947998,0.5692511200904846,0.7819156050682068,0.6837906837463379,0.780684232711792,0.8079062700271606,0.6341242790222168,0.9400736093521118,0.986266016960144,0.9737036824226379,1.0249035358428955,0.8977603912353516,0.6547914743423462,0.7845609784126282,0.8484324216842651,0.701241672039032,0.769206166267395,1.0601037740707397,0.959124743938446,1.3441722393035889,0.6540374755859375,0.8060431480407715,1.1524415016174316,0.8433699607849121,1.0190505981445312,2.1381423473358154,0.5933196544647217,0.8462398052215576,1.1803923845291138,0.6151254773139954,0.8137372732162476,1.3646984100341797,1.6351702213287354,1.8492512702941895,0.8334528207778931,1.2767395973205566,1.4542466402053833,1.0381723642349243,1.457371711730957,0.7835561037063599,0.8665738105773926,0.8680800199508667,0.5871900320053101,0.9280524849891663,0.8906795978546143,1.0818387269973755,1.3267292976379395,0.8038363456726074,0.9138572216033936,0.8201917409896851,0.6428357362747192,0.6548477411270142,0.768543004989624,0.6116729974746704,1.2492491006851196,1.2845726013183594,1.3384982347488403,2.146693229675293,0.8336254358291626,2.2050554752349854,1.311126470565796,0.7459468841552734,0.8634752035140991,1.0895859003067017,0.974425196647644,0.7437574863433838,0.9663624167442322,1.381507396697998,1.0280683040618896,0.5090755224227905,1.0522851943969727,0.7498413324356079,0.8478668928146362,0.9579357504844666,0.859176516532898,2.1343250274658203,2.163473606109619,1.0432950258255005,1.91997492313385,1.9715771675109863,0.7950633764266968,0.7926377654075623,0.7944740056991577,1.9172577857971191,1.0806574821472168,1.0421051979064941,1.2404227256774902,0.8324751853942871,0.9414587020874023,0.7909172177314758,1.6799572706222534,0.9157394170761108,0.7860327959060669,1.0128610134124756,0.8829949498176575,0.7421128749847412,0.851020872592926,0.7076832056045532,0.9298630952835083,0.6472628116607666,0.7551533579826355,0.6809951066970825,0.664824366569519,2.062448024749756,0.709537148475647,1.2025728225708008,0.8143386840820312,1.974805474281311,2.1147308349609375,0.7392090559005737,0.6708157062530518,0.8743611574172974,0.6912359595298767,0.6584022045135498,0.6803069114685059,0.703143835067749,0.38817650079727173,1.0874290466308594,0.545173168182373,0.5212447643280029,1.6228055953979492,0.6599404215812683,0.9964626431465149,1.0296375751495361,0.7055763602256775,0.5902532339096069,1.4103419780731201,2.287959098815918,0.9318147897720337,0.6141499280929565,0.5822532176971436,0.5351766347885132,1.3566641807556152,0.8403319120407104,0.7833551168441772,1.1042004823684692,0.45713624358177185,0.5811958909034729,0.48634546995162964,1.4850248098373413,0.8526483178138733,0.6966549158096313,0.6449165344238281,1.765812635421753,1.1928644180297852,0.6576709747314453,1.491991400718689,0.6059173345565796,1.0134024620056152,0.7496474981307983,1.0545666217803955,1.160423755645752,1.4651604890823364,0.6898312568664551,0.6653623580932617,0.7571662068367004,0.8373768329620361,1.0270307064056396,1.7839460372924805,0.7797050476074219,0.7925036549568176,2.0919318199157715,1.0255483388900757,0.798423171043396,1.938650131225586,0.6421875953674316,0.8934189081192017,0.8812270164489746,1.0911215543746948,0.7009310722351074,0.6088893413543701,0.6309374570846558,1.3280526399612427,0.7996352910995483,0.6523224711418152,0.6225340366363525,0.6094915866851807,0.9697994589805603,0.8705536723136902,0.6448456048965454,0.5889652967453003,0.9924980401992798,1.4866570234298706,0.5821378231048584,1.284615159034729,0.9207556247711182,0.9527195692062378,1.0975918769836426,1.4698388576507568,0.6059890985488892,0.5774763822555542,0.682741105556488,0.5218297243118286,0.6249223351478577,0.5557951331138611,1.3233163356781006,0.7380540370941162,0.7331537008285522,0.6703722476959229,0.822844386100769,1.2533782720565796,0.6731517910957336,0.9548790454864502,0.6368202567100525,1.0648412704467773,0.5917849540710449,1.6565258502960205,0.9122341871261597,1.6510419845581055,0.6751036643981934,0.644862949848175,0.9789037108421326,0.7980704307556152,1.101135492324829,0.8281872272491455,0.687463104724884,0.8883181810379028,0.8869335651397705,0.9892321825027466,0.8136321306228638,2.3859517574310303,1.731745958328247,1.134101152420044,1.3422324657440186,0.8136762976646423,2.2390360832214355,1.6820201873779297,1.3693711757659912,1.870613694190979,1.0997768640518188,0.8777320384979248,1.0383691787719727,1.3587687015533447,1.243027687072754,0.9103858470916748,0.6247187256813049,0.6001365780830383,0.9346358776092529,0.891786515712738,0.8340374231338501,1.2464792728424072,0.7429275512695312,1.07944917678833,1.2643778324127197,1.242030382156372,0.6382834911346436,0.7226960062980652,0.593177080154419,0.7522958517074585,1.3781384229660034,0.819093644618988,0.7357971668243408,0.6594299077987671,2.1709187030792236,0.7684402465820312,1.2821662425994873,0.6225088834762573,0.7222902178764343,0.7425681352615356,1.6309218406677246,0.475963830947876,1.1194121837615967,1.0138792991638184,0.5609275102615356,1.3738467693328857,1.6665892601013184]"
A0PJ16,396,0.6893939393939394,273,random_mean,0.5003043568897226,0.6933633908936465,0.687838827838828,
A0PJ16,396,0.6893939393939394,273,shuffled_mean,0.49734089758479993,0.692321734679553,0.6865201465201465,
E1XUL4,397,0.6574307304785895,261,attention_weights,0.41661032228983547,0.6157432277110029,0.6130268199233716,
